paper_id,author_position,author_id,author_name,role_name,year,title,type,core_rank
327990,3,60888,Sean MacAvaney,Lecturer in Machine Learning,2024,Genetic Approach to Mitigate Hallucination in Generative IR,conference_proceedings,
329675,1,3976,David Manlove,Professor of Algorithms and Complexity,2024,Structural and Algorithmic Results for Stable Cycles and Partitions in the Roommates Problem,conference_proceedings,A
329400,14,61566,Kevin Bryson,Senior Lecturer,2024,Multi-state gene cluster switches determine the adaptive mitochondrial and metabolic landscape of breast cancer,article,B
325011,3,67636,Ali Gooya,Senior Lecturer in Machine Learning,2024,4D-Precise: learning-based 3D motion estimation and high temporal resolution 4DCT reconstruction from treatment 2D+t X-ray projections,article,A*
329297,1,72345,Yiannis Giannakopoulos,Senior Lecturer in Algorithms and Complexity,2024,On the Computation of Equilibria in Discrete First-Price Auctions,conference_proceedings,
329295,0,72345,Yiannis Giannakopoulos,Senior Lecturer in Algorithms and Complexity,2024,A Smoothed FPTAS for Equilibria in Congestion Games,conference_proceedings,
329291,0,72345,Yiannis Giannakopoulos,Senior Lecturer in Algorithms and Complexity,2024,On the Smoothed Complexity of Combinatorial Local Search,conference_proceedings,
323902,4,54284,Chaitanya Kaul,Lecturer in Artificial Intelligence / Machine Learning,2024,Computational limits to the legibility of the imaged human brain,article,
328908,4,50574,Zaiqiao Meng,Lecturer,2024,Heterogeneous biomedical entity representation learning for gene-disease association prediction,article,B
329025,2,5956,Gethin Norman,Senior Lecturer,2024,Partially Observable Stochastic Games with Neural Perception Mechanisms,conference_proceedings,A*
328995,1,30896,Christos Anagnostopoulos,Reader,2024,Sequential query prediction based on multi-armed bandits with ensemble of transformer experts and immediate feedback,article,B
328995,2,11535,Roderick Murray-Smith,Professor,2024,Sequential query prediction based on multi-armed bandits with ensemble of transformer experts and immediate feedback,article,B
328868,1,3545,Craig Macdonald,Professor of Information Retrieval,2024,Coherence-based Query Performance Measures for Dense Retrieval,conference_proceedings,A*
328921,0,28436,Jessica Enright,Reader,2024,Structural Parameters for Dense Temporal Graphs,conference_proceedings,
328921,3,33044,Kitty Meeks,Reader,2024,Structural Parameters for Dense Temporal Graphs,conference_proceedings,
328781,1,30194,Phil Trinder,Professor of Computing Science,2024,The Benefits of Tierless Elixir/Potato for Engineering IoT Systems,conference_proceedings,A*
324281,0,30579,Sye Loong Keoh,Associate Professor,2024,"Editorial: real-world deployment of internet of things (IoT) applications, experiences, and challenges",article,B
328351,2,54575,Fani Deligianni,Senior Lecturer,2024,Fusion of Spatial and Riemannian Features to Enhance Detection of Gait Adaptation Mental States During Rhythmic Auditory Stimulation,conference_proceedings,B
328328,1,50574,Zaiqiao Meng,Lecturer,2024,Gla-AI4BioMed at RRG24: Visual Instruction-tuned Adaptation for Radiology Report Generation,conference_proceedings,
328328,2,61741,Jake Lever,Lecturer in Natural Language Processing / Information Retrieval,2024,Gla-AI4BioMed at RRG24: Visual Instruction-tuned Adaptation for Radiology Report Generation,conference_proceedings,
328302,4,11463,Stephen Brewster,Professor of Human-Computer Interactions,2024,Bike to the Future: Designing Holistic Autonomous Vehicle-Cyclist Interfaces,conference_proceedings,A*
328290,1,65394,Awais Aziz Shah,Lecturer,2024,Federated Learning-based Intrusion Detection Framework for Internet of Things and Edge Computing backed Critical Infrastructure,conference_proceedings,A*
328290,3,5079,Dimitrios Pezaros,Professor of Computer Networks and RAEng Research Chair,2024,Federated Learning-based Intrusion Detection Framework for Internet of Things and Edge Computing backed Critical Infrastructure,conference_proceedings,A*
323227,2,30896,Christos Anagnostopoulos,Reader,2024,Task offloading in mobile edge computing using cost-based discounted optimal stopping,article,
328238,1,50574,Zaiqiao Meng,Lecturer,2024,FusionDTI: Fine-grained Binding Discovery with Token-level Fusion for Drug-Target Interaction,conference_item,B
328238,2,6162,Iadh Ounis,Professor of Information Retrieval,2024,FusionDTI: Fine-grained Binding Discovery with Token-level Fusion for Drug-Target Interaction,conference_item,B
328175,1,51234,Emma Li,Senior Lecturer,2024,Walking the Line: Assessing the Role of Gait in a Quadruped Robot’s Perception,conference_proceedings,B
327805,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2024,"The Social Impact of Extended Reality Spatial Productivity in Constrained, Public and Passenger Spaces",conference_proceedings,B
327805,3,38674,Mark McGill,Senior Lecturer,2024,"The Social Impact of Extended Reality Spatial Productivity in Constrained, Public and Passenger Spaces",conference_proceedings,B
327809,3,48568,Mathieu Chollet,Lecturer in Healthcare Technologies,2024,You're Hired! Effect of Virtual Agents' Social Status and Social Attitudes on Stress Induction in Virtual Job Interviews,conference_proceedings,
328024,1,7010,Joemon Jose,Professor of Information Retrieval,2024,Capturing the Spectrum of Social Media Conflict: A Novel Multi-objective Classification Model,conference_proceedings,B
327993,1,60888,Sean MacAvaney,Lecturer in Machine Learning,2024,Top-Down Partitioning for Efficient List-Wise Ranking,conference_item,B
327993,2,61424,Debasis Ganguly,Lecturer in Data Science,2024,Top-Down Partitioning for Efficient List-Wise Ranking,conference_item,B
327992,3,60888,Sean MacAvaney,Lecturer in Machine Learning,2024,LexBoost: Improving Lexical Document Retrieval with Nearest Neighbors,conference_proceedings,A
327989,2,60888,Sean MacAvaney,Lecturer in Machine Learning,2024,FollowIR: Evaluating and Teaching Information Retrieval Models to Follow Instructions,conference_item,
322848,3,10215,Quintin Cutts,Professor of Computer Science Education,2024,Applying CS0/CS1 Student Success Factors and Outcomes to Biggs' 3P Educational Model,conference_proceedings,B
323948,5,49593,Chee Kiat Seow,Associate Professor,2024,Ultra-wideband ranging error mitigation with novel channel impulse response feature parameters and two-step non-line-of-sight identification,article,
326707,3,65303,Stephen Lindsay,Lecturer in Healthcare Technologies,2024,A Bayesian active learning approach to comparative judgement within education assessment,article,C
327579,2,51762,Qi Cao,Associate Professor,2024,DCPoint: global-local dual contrast for self-supervised representation learning of 3-D point clouds,article,B
327533,3,3545,Craig Macdonald,Professor of Information Retrieval,2024,Combinations of analytical and machine learning methods in a single simulation framework for amphoteric molecules detection,article,
327023,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2024,A systematic deconstruction of human-centric privacy & security threats on mobile phones,article,
327023,3,48468,Mohamed Khamis,Reader,2024,A systematic deconstruction of human-centric privacy & security threats on mobile phones,article,
327090,2,30896,Christos Anagnostopoulos,Reader,2024,The Price of Labelling: A Two-Phase Federated Self-Learning Approach,conference_proceedings,B
327090,3,54575,Fani Deligianni,Senior Lecturer,2024,The Price of Labelling: A Two-Phase Federated Self-Learning Approach,conference_proceedings,B
327067,1,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2024,"Human, Animal, or Machine? A Design-Based Exploration of Social Robot Embodiment with a Creative Toolkit",conference_proceedings,
322677,4,48568,Mathieu Chollet,Lecturer in Healthcare Technologies,2024,Modeling fatigue in manual and robot-assisted work for operator 5.0,article,A
323085,2,65393,Xianghua Ding,Senior Lecturer in Healthcare Technologies,2024,BNoteHelper: a note-based outline generation tool for structured learning on video-sharing platforms,article,
326286,1,60888,Sean MacAvaney,Lecturer in Machine Learning,2024,Exploiting Positional Bias for Query-Agnostic Generative Content in Search,conference_proceedings,A
326286,2,61424,Debasis Ganguly,Lecturer in Data Science,2024,Exploiting Positional Bias for Query-Agnostic Generative Content in Search,conference_proceedings,A
326241,2,33044,Kitty Meeks,Reader,2024,A new temporal interpretation of cluster editing,article,C
326225,4,50574,Zaiqiao Meng,Lecturer,2024,To Generate or to Retrieve? On the Effectiveness of Artificial Contexts for Medical Open-Domain Question Answering,conference_proceedings,
326221,1,50574,Zaiqiao Meng,Lecturer,2024,REANO: Optimising Retrieval-Augmented Reader Models through Knowledge Graph Generation,conference_proceedings,
326221,2,3545,Craig Macdonald,Professor of Information Retrieval,2024,REANO: Optimising Retrieval-Augmented Reader Models through Knowledge Graph Generation,conference_proceedings,
325839,2,61424,Debasis Ganguly,Lecturer in Data Science,2024,"""The absence of evidence is not the evidence of absence"": Fact Verification via Information Retrieval-based In-Context Learning",conference_proceedings,A
326128,2,33044,Kitty Meeks,Reader,2024,Nearly Optimal Independence Oracle Algorithms for Edge Estimation in Hypergraphs,conference_proceedings,
325993,1,49593,Chee Kiat Seow,Associate Professor,2024,Exploring Resource Prediction Models Based on Custom Kubernetes Auto-scaling Metrics,conference_proceedings,C
325993,3,51762,Qi Cao,Associate Professor,2024,Exploring Resource Prediction Models Based on Custom Kubernetes Auto-scaling Metrics,conference_proceedings,C
325992,1,49593,Chee Kiat Seow,Associate Professor,2024,Digital Solutions for Natural Event Management: Leveraging IoT and Drones for Biodiversity Conservation and Disease Control,conference_proceedings,
325991,8,49593,Chee Kiat Seow,Associate Professor,2024,AI-Assisted Manual Segmentation Web Application for Geospatial Satellite and Imagery Data,conference_proceedings,
325991,10,51762,Qi Cao,Associate Professor,2024,AI-Assisted Manual Segmentation Web Application for Geospatial Satellite and Imagery Data,conference_proceedings,
325838,1,3976,David Manlove,Professor of Algorithms and Complexity,2024,Couples Can Be Tractable: New Algorithms and Hardness Results for the Hospitals/Residents Problem with Couples,conference_proceedings,A*
325837,1,61424,Debasis Ganguly,Lecturer in Data Science,2024,In-Context Learning or: How I Learned to Stop Worrying and Love Applied Information Retrieval,conference_proceedings,A*
325836,2,61424,Debasis Ganguly,Lecturer in Data Science,2024,Detecting and Explaining Emotions in Video Advertisements,conference_proceedings,A*
325787,1,31639,Ornela Dardha,Senior Lecturer,2024,Coconut: Typestates for Embedded Systems,conference_proceedings,A*
325786,1,3453,Colin Perkins,Senior Lecturer,2024,RIPEn at Home – Surveying Internal Domain Names using RIPE Atlas,conference_proceedings,A
325550,1,38674,Mark McGill,Senior Lecturer,2024,Welcome to the Jungle: Using ARTV to Balance Media Immersion and Reality Awareness for Passengers on Public Transport,conference_proceedings,A*
325550,2,11463,Stephen Brewster,Professor of Human-Computer Interactions,2024,Welcome to the Jungle: Using ARTV to Balance Media Immersion and Reality Awareness for Passengers on Public Transport,conference_proceedings,A*
325395,2,33741,Mary Ellen Foster,Senior Lecturer in Human-Robot Interaction,2024,"Maintaining, Monitoring, and Managing User Engagement in Social Robotics for Short-Term Interactions",conference_item,A
325298,2,5079,Dimitrios Pezaros,Professor of Computer Networks and RAEng Research Chair,2024,Examining the Suitability of Stream Ciphers for Modbus-TCP Encryption on Resource Constrained Devices,conference_proceedings,A
325279,0,48626,Mireilla Bikanga Ada,Lecturer,2024,Exploring the Potential of ePortfolios to Support Transition among International Students and Second-Year Entrants in Higher Education,conference_proceedings,
325118,3,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2024,Evaluating an interactive tool that reasons about quality of life to support life planning by older people,article,A
324981,0,61133,Ilyena Hirskyj-Douglas,Lecturer,2024,"Call of the Wild Web: Parrot Engagement in Live vs. Pre-recorded
Video Calls",conference_proceedings,A
320533,1,76144,Nikela Papadopoulou,Lecturer in Low Carbon and Sustainable Computing,2024,Large-scale parallelization of human migration simulation,article,
324834,1,48626,Mireilla Bikanga Ada,Lecturer,2024,Curio: An Affordable Web-Based Educational Platform,conference_proceedings,A
320684,3,61424,Debasis Ganguly,Lecturer in Data Science,2024,Indian Language Summarization at FIRE 2023,conference_proceedings,B
320683,3,61424,Debasis Ganguly,Lecturer in Data Science,2024,Unleashing the Power of Large Language Models: A Hands-On Tutorial,conference_proceedings,
320332,18,65091,Simone Stumpf,Professor of Responsible and Interactive Artificial Intelligence,2024,Explainable Artificial Intelligence (XAI) 2.0: a manifesto of open challenges and interdisciplinary research directions,article,
